0.0167 0.0167 0.0167 -0.0278 0.6410 1.2821 1.2821 -2.7778
0.0167 0.0278 0.0278 -0.0278 0.6410 2.1368 2.1368 -2.7778
0.0167 0.0389 0.0389 -0.0278 0.6410 2.9915 2.9915 -2.7778
0.0167 0.0500 0.0500 -0.0278 0.6410 3.8462 3.8462 -2.7778
0.0278 -0.0500 -0.0500 -0.0278 2.1368 -3.8462 -3.8462 -2.1368
0.0278 -0.0389 -0.0389 -0.0278 2.1368 -2.9915 -2.9915 -2.1368
0.0278 -0.0278 -0.0278 -0.0278 2.1368 -2.1368 -2.1368 -2.1368
0.0278 -0.0167 -0.0167 -0.0278 2.1368 -1.2821 -1.2821 -2.1368
0.0278 -0.0056 -0.0056 -0.0278 2.1368 -0.4274 -0.4274 -2.1368
0.0278 0.0056 0.0056 -0.0278 2.1368 0.4274 0.4274 -2.1368
0.0278 0.0167 0.0167 -0.0278 2.1368 1.2821 1.2821 -2.1368
0.0278 0.0278 0.0278 -0.0278 2.1368 2.1368 2.1368 -2.1368
0.0278 0.0389 0.0389 -0.0278 2.1368 2.9915 2.9915 -2.1368
0.0278 0.0500 0.0500 -0.0278 2.1368 3.8462 3.8462 -2.1368
0.0389 -0.0500 -0.0500 -0.0278 3.6325 -3.8462 -3.8462 -1.4957
0.0389 -0.0389 -0.0389 -0.0278 3.6325 -2.9915 -2.9915 -1.4957
0.0389 -0.0278 -0.0278 -0.0278 3.6325 -2.1368 -2.1368 -1.4957
0.0389 -0.0167 -0.0167 -0.0278 3.6325 -1.2821 -1.2821 -1.4957
0.0389 -0.0056 -0.0056 -0.0278 3.6325 -0.4274 -0.4274 -1.4957
0.0389 0.0056 0.0056 -0.0278 3.6325 0.4274 0.4274 -1.4957
0.0389 0.0167 0.0167 -0.0278 3.6325 1.2821 1.2821 -1.4957
0.0389 0.0278 0.0278 -0.0278 3.6325 2.1368 2.1368 -1.4957
0.0389 0.0389 0.0389 -0.0278 3.6325 2.9915 2.9915 -1.4957
0.0389 0.0500 0.0500 -0.0278 3.6325 3.8462 3.8462 -1.4957
0.0500 -0.0500 -0.0500 -0.0278 5.1282 -3.8462 -3.8462 -0.8547
0.0500 -0.0389 -0.0389 -0.0278 5.1282 -2.9915 -2.9915 -0.8547
0.0500 -0.0278 -0.0278 -0.0278 5.1282 -2.1368 -2.1368 -0.8547
0.0500 -0.0167 -0.0167 -0.0278 5.1282 -1.2821 -1.2821 -0.8547
0.0500 -0.0056 -0.0056 -0.0278 5.1282 -0.4274 -0.4274 -0.8547
0.0500 0.0056 0.0056 -0.0278 5.1282 0.4274 0.4274 -0.8547
0.0500 0.0167 0.0167 -0.0278 5.1282 1.2821 1.2821 -0.8547
0.0500 0.0278 0.0278 -0.0278 5.1282 2.1368 2.1368 -0.8547
0.0500 0.0389 0.0389 -0.0278 5.1282 2.9915 2.9915 -0.8547
0.0500 0.0500 0.0500 -0.0278 5.1282 3.8462 3.8462 -0.8547
-0.0500 -0.0500 -0.0500 -0.0167 -7.6923 -3.8462 -3.8462 -5.1282
-0.0500 -0.0389 -0.0389 -0.0167 -7.6923 -2.9915 -2.9915 -5.1282
-0.0500 -0.0278 -0.0278 -0.0167 -7.6923 -2.1368 -2.1368 -5.1282
-0.0500 -0.0167 -0.0167 -0.0167 -7.6923 -1.2821 -1.2821 -5.1282
-0.0500 -0.0056 -0.0056 -0.0167 -7.6923 -0.4274 -0.4274 -5.1282
-0.0500 0.0056 0.0056 -0.0167 -7.6923 0.4274 0.4274 -5.1282
-0.0500 0.0167 0.0167 -0.0167 -7.6923 1.2821 1.2821 -5.1282
-0.0500 0.0278 0.0278 -0.0167 -7.6923 2.1368 2.1368 -5.1282
-0.0500 0.0389 0.0389 -0.0167 -7.6923 2.9915 2.9915 -5.1282
